,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,strategy
561,23,p97,17.5253,2.9416,10.8081,30.9916,1.1942760568645758,1.5213828597302421,67.0,21.0,1,1
562,23,p98,17.945,3.4336,11.2357,31.0515,1.1699873375383172,1.568827063793751,66.0,21.0,1,1
563,23,p99,18.6256,3.5829,11.5677,30.9453,1.4009265112774474,1.5733309289557789,66.0,21.0,1,1
564,23,p100,19.8039,3.0918,15.0571,31.2504,1.3856591391825046,1.5851552161641864,66.0,22.0,1,1
565,23,p101,20.2067,3.2129,15.4132,31.5428,1.4317994622152923,1.5789265536896604,66.0,22.0,1,1
566,23,p102,19.8522,3.5352,19.3477,30.9214,1.215971319563089,1.55190967769868,69.0,26.0,1,1
567,23,p103,18.4285,4.1528,15.023,31.2332,1.384729320120001,1.7864298976237847,63.0,26.0,1,1
568,23,p104,17.4697,3.3433,14.7003,31.3925,1.135399775409525,1.6165660149529155,69.0,26.0,1,1
569,24,v1,24.7906,13.6076,4.5098,19.2211,3.8038,4.6327269493667345,61.0,52.0,2,1
570,24,v3,41.24100000000001,13.8126,7.1842,17.7998,3.4392,4.164418678284824,69.0,52.0,2,1
571,24,p113,15.6266,12.969000000000001,13.1976,24.0117,1.371080690550341,1.5364060785155234,71.0,52.0,1,1
572,24,p116,23.2459,20.2461,20.6325,5.7374,1.5235467075216302,1.8491307009296685,71.0,52.0,1,1
573,24,p117,17.2562,9.8064,15.4832,25.4314,1.3868512717663708,1.918800086825017,71.0,52.0,1,1
574,24,p118,17.8552,9.6669,16.2696,25.0609,1.4181449996386124,1.9059915170575705,71.0,52.0,1,1
575,24,p119,18.0729,9.842,16.4825,25.2147,1.430112191403178,1.9184294712988759,71.0,52.0,1,1
576,24,p120,20.2792,9.6508,21.9112,31.3103,1.963630375096087,2.9848261872150674,71.0,52.0,1,1
577,24,p121,17.0037,6.1765,16.9355,17.7542,1.3194192093493256,1.554372882485128,71.0,52.0,1,1
578,24,p123,19.2582,5.3532,19.5054,18.9524,1.5613504571363854,1.8485194223145893,71.0,52.0,1,1
579,24,p126,16.0472,7.1019,16.2542,17.8453,1.668878129163421,1.678896736008268,71.0,54.0,1,1
580,25,v0,26.0393,11.0212,5.575,13.7196,4.5694,4.758004955661722,23.0,14.0,2,1
581,25,p2,15.8876,23.3245,15.8923,13.347999999999999,1.7871444065883428,1.9779445378512142,25.0,14.0,1,1
582,25,p3,16.9383,23.3184,16.6292,13.1272,1.8074016543093017,2.066145767825548,25.0,14.0,1,1
583,25,p4,16.1647,26.0426,16.061,16.7776,1.7731032485447653,1.8908512254173795,25.0,14.0,1,1
584,25,p5,16.9039,26.5008,16.601,17.0854,1.5836917534671955,1.8869462090840117,25.0,14.0,1,1
585,25,p10,14.0757,11.2016,12.5599,18.9655,1.3530914418471502,1.5975836905537801,25.0,14.0,1,1
586,25,p11,14.716,11.1949,13.169,19.0583,1.3491083018053074,1.6441048248121068,25.0,14.0,1,1
587,25,p12,14.0324,3.8709,13.7245,11.02,1.6501444088321482,1.914428977440274,25.0,16.0,1,1
588,25,p13,14.5194,4.3772,14.6431,11.4999,1.5979221570527147,1.8349822663782167,25.0,16.0,1,1
589,25,p14,13.6497,4.0636,13.3208,9.0462,1.6872693323829482,1.892901047028261,25.0,19.0,1,1
590,25,p15,15.677999999999999,4.3062,16.53,9.3109,1.4950285616000785,2.1047546470996696,25.0,19.0,1,1
591,26,v1,41.5289,6.4984,5.5788,15.8407,1.9798,2.7314614516184736,40.0,5.0,2,1
592,26,v2,42.0015,7.1619,5.0907,14.0088,2.2441,3.106267029104159,44.0,13.0,2,1
593,26,p12,30.8939,12.9706,42.8088,7.8004,1.2461675328783044,1.4035181401611232,26.0,5.0,1,1
594,26,p13,31.2484,13.6271,42.8738,8.4478,1.1701732905856295,1.3637982294360078,26.0,5.0,1,1
595,26,p14,30.8428,15.9787,38.2277,2.2365,1.3605675433435858,1.5956357135922303,33.0,5.0,1,1
596,26,p15,31.0878,16.5109,38.8623,2.6566,1.2285492664114044,1.5409404289444433,33.0,5.0,1,1
597,26,p16,34.3907,17.2871,37.1361,2.6119,0.7677664814251792,1.4405393820154249,36.0,5.0,1,1
598,26,p24,35.0968,2.7946,27.414,23.8699,1.2659182161577422,2.031136818217984,42.0,5.0,1,1
599,26,p25,35.0999,3.153,29.6172,24.6435,1.2130995548593693,2.2527201759483804,42.0,15.0,1,1
600,27,v1,25.8902,10.2798,5.5788,15.8407,2.7178,2.936376106316832,40.0,19.0,2,1
601,27,v2,36.9475,7.9626,5.0907,14.0088,1.9875,3.222378296122759,44.0,19.0,2,1
602,27,v3,35.341,3.8138,5.291,13.6637,2.0258,3.1509804044417447,48.0,26.0,2,1
603,27,p27,11.2368,5.8834,9.0753,24.323,1.5777535580691937,2.629186344372005,38.0,19.0,1,1
604,27,p28,11.7908,5.6911,9.6218,24.344,1.543095022997612,2.6856512994454382,38.0,19.0,1,1
605,27,p29,11.9502,3.6949,9.83,24.6016,1.2359446994101313,2.496206207380816,44.0,19.0,1,1
606,27,p30,13.5404,3.0069999999999997,11.333,24.1183,1.2612738521034994,2.6069299016989502,43.0,19.0,1,1
607,27,p31,10.2797,3.0472,9.9344,24.0804,1.6873591970887527,2.7207757731998496,40.0,19.0,1,1
608,27,p36,13.187999999999999,3.6504,13.1912,12.5295,1.3078831216893962,1.450170194574814,51.0,30.0,1,1
609,27,p37,11.1979,2.9387,10.0345,10.7999,1.1425873183262625,1.2301795195984706,51.0,34.0,1,1
610,27,p38,11.8124,3.1277,10.7475,11.0411,1.271949975431424,1.3165475066892416,51.0,34.0,1,1
611,27,p39,13.6397,3.2384,14.8663,11.3735,1.0583623245373013,1.4196169485444636,51.0,34.0,1,1
612,27,p40,11.6556,3.3731,8.0699,9.535,1.2396583077606507,1.528324850319074,51.0,40.0,1,1
613,27,p41,12.1418,3.6085,8.5919,9.7296,1.4710776084217991,1.5806283232391247,51.0,40.0,1,1
614,28,v0,20.3492,5.8508,5.6713,15.9723,5.9431,6.050127386805273,11.0,5.0,2,1
615,28,p0,11.567,5.669,10.4675,11.5927,1.384238032276241,1.7878820060689322,13.0,5.0,1,1
616,28,p2,9.9324,9.9417,8.5458,14.6524,1.2054689792773599,1.5201172596555643,13.0,5.0,1,1
617,28,p4,13.5186,3.0645,13.6508,8.9912,1.391231202927824,1.7299381952891189,13.0,5.0,1,1
618,29,v0,57.5177,16.3368,4.249,19.4481,5.899,6.029853618365606,19.0,1.0,2,1
619,29,p11,30.0326,11.7212,41.9822,8.198,1.3882645929360873,1.5375659087594697,19.0,1.0,1,1
620,29,p12,30.2403,12.3705,42.1358,8.8617,1.3798956518519796,1.5465206922208954,19.0,1.0,1,1
621,29,p13,30.2969,13.0197,42.1463,9.3881,1.3459325466010545,1.532296484173205,19.0,1.0,1,1
622,29,p14,33.4438,14.3251,25.8844,21.978,1.255310658761408,1.453029693368894,19.0,1.0,1,1
623,29,p15,33.6457,14.6766,26.184,22.1476,1.4132549734566655,1.4810505643612468,19.0,1.0,1,1
624,29,p16,33.7877,10.3759,45.0618,7.0567,1.3538088676028088,1.4678991904383991,19.0,1.0,1,1
625,29,p17,33.8772,10.9912,45.4871,7.8289,1.2556442967656085,1.504280944609711,19.0,1.0,1,1
626,29,p18,38.3866,7.2769,31.2126,15.7045,0.9408368243218375,1.7061934589689745,19.0,1.0,1,1
627,29,p19,39.1049,4.3415,31.9234,16.0185,1.6259088842859553,1.974295416625028,19.0,1.0,1,1
628,29,p20,40.1097,4.3538,34.5396,11.8773,1.2820993760235593,1.4772298444093157,19.0,1.0,1,1
629,29,p21,45.9458,16.5951,50.6245,9.7473,0.7468219131760931,1.3830439701230908,19.0,1.0,1,1
630,29,p22,46.6593,16.8512,51.0728,10.2275,0.5240516195948639,1.4211482599766694,19.0,1.0,1,1
631,29,p23,47.2833,16.0142,52.6472,10.3898,0.2113875351102803,1.4295901193602871,19.0,1.0,1,1
632,29,p24,46.2504,15.6797,52.1309,9.4579,0.5407249393175795,1.398347898093096,19.0,1.0,1,1
633,30,v0,42.5179,9.9163,5.5743,13.9038,4.4886,4.694264609383551,17.0,1.0,2,1
634,30,p0,6.1338,5.8634,5.5567,22.5539,1.3967228071453548,1.7394350722656169,23.0,1.0,1,1
635,30,v1,43.9157,10.1498,4.6871,14.9929,4.9169,4.964772941019649,22.0,6.0,2,1
636,30,p1,6.8735,5.9371,6.265,22.6604,1.4328759960303614,1.7311842819417418,23.0,1.0,1,1
637,30,p2,7.209,6.2236,6.8432,22.1686,1.4008143809941416,1.7539724332353674,22.0,1.0,1,1
638,30,p5,8.6648,17.4931,8.9041,2.8286,1.6171087780356646,1.764288342016537,20.0,1.0,1,1
639,30,p8,24.346999999999998,10.3508,18.3229,22.6392,1.517767202175617,1.736056766244506,19.0,1.0,1,1
640,30,p9,25.1684,10.7807,18.6007,22.4357,1.9400421258312925,2.1770848873635553,15.0,1.0,1,1
641,30,p10,27.8412,6.5652,27.1644,18.7601,0.7697393325015944,1.472780307711261,27.0,1.0,1,1
642,30,p11,30.7264,3.9263,19.8827,21.3745,1.691078830214606,2.1336885749805026,27.0,1.0,1,1
643,30,p20,7.022,3.9178,5.7603,15.7507,1.6123692908263911,1.6859506986456356,27.0,4.0,1,1
644,30,p21,6.2253,3.6095,4.9695,15.4664,1.527620977206061,1.667940430190828,27.0,4.0,1,1
645,30,p22,9.0129,22.1625,17.748,12.2406,1.2796565945596499,1.5130142504998392,27.0,7.0,1,1
